yearmonth,returnerid,returnername,gamescore,year,topn,rankGroupsReturner,rankGroupsServer,ones,returnerProbability,returnerFrequency
,24,Andre Ghem,15-30,,20,,,1,1,2
,24,Andre Ghem,30-0,,20,,,1,.60000002,5
,24,Andre Ghem,30-15,,20,,,1,.60000002,5
,24,Andre Ghem,30-30,,20,,,1,.5,4
,24,Andre Ghem,30-40,,20,,,1,0,2
,24,Andre Ghem,40-0,,20,,,1,.33333334,3
,24,Andre Ghem,40-15,,20,,,1,.40000001,5
,24,Andre Ghem,40-30,,20,,,1,.40000001,5
,24,Andre Ghem,40-40,,20,,,1,1,3
,24,Andre Ghem,50-40,,20,,,1,1,3
,25,Andrea Arnaboldi,0-0,,20,,,1,.56,25
,25,Andrea Arnaboldi,0-15,,20,,,1,.72727275,11
,25,Andrea Arnaboldi,0-30,,20,,,1,.66666669,3
,25,Andrea Arnaboldi,0-40,,20,,,1,0,1
,25,Andrea Arnaboldi,15-0,,20,,,1,.78571427,14
,25,Andrea Arnaboldi,15-15,,20,,,1,.63636363,11
,25,Andrea Arnaboldi,15-30,,20,,,1,.83333331,6
,25,Andrea Arnaboldi,15-40,,20,,,1,0,1
,25,Andrea Arnaboldi,30-0,,20,,,1,.72727275,11
,25,Andrea Arnaboldi,30-15,,20,,,1,.69999999,10
,25,Andrea Arnaboldi,30-30,,20,,,1,.5,8
,25,Andrea Arnaboldi,30-40,,20,,,1,.5,4
,25,Andrea Arnaboldi,40-0,,20,,,1,.875,8
,25,Andrea Arnaboldi,40-15,,20,,,1,.625,8
,25,Andrea Arnaboldi,40-30,,20,,,1,1,7
,25,Andrea Arnaboldi,40-40,,20,,,1,.5,2
,25,Andrea Arnaboldi,40-50,,20,,,1,1,1
,25,Andrea Arnaboldi,50-40,,20,,,1,1,2
,31,Igor Andreev,0-0,,20,,,1,.7037037,54
,31,Igor Andreev,0-15,,20,,,1,.6875,16
,31,Igor Andreev,0-30,,20,,,1,.40000001,5
,31,Igor Andreev,0-40,,20,,,1,0,3
,31,Igor Andreev,15-0,,20,,,1,.5,38
,31,Igor Andreev,15-15,,20,,,1,.83333331,30
,31,Igor Andreev,15-30,,20,,,1,.42857143,7
,31,Igor Andreev,15-40,,20,,,1,.5,4
,31,Igor Andreev,30-0,,20,,,1,.52631581,19
,31,Igor Andreev,30-15,,20,,,1,.55882353,34
,31,Igor Andreev,30-30,,20,,,1,.6111111,18
,31,Igor Andreev,30-40,,20,,,1,.44444445,9
,31,Igor Andreev,40-0,,20,,,1,.5,10
,31,Igor Andreev,40-15,,20,,,1,.66666669,24
,31,Igor Andreev,40-30,,20,,,1,.52631581,19
,31,Igor Andreev,40-40,,20,,,1,.69230771,13
,31,Igor Andreev,40-50,,20,,,1,.33333334,6
,31,Igor Andreev,50-40,,20,,,1,.36363637,11
,41,Nikolay Davydenko,0-0,,20,,,1,.61094224,329
,41,Nikolay Davydenko,0-15,,20,,,1,.61240309,129
,41,Nikolay Davydenko,0-30,,20,,,1,.54000002,50
,41,Nikolay Davydenko,0-40,,20,,,1,.56521738,23
,41,Nikolay Davydenko,15-0,,20,,,1,.62686568,201
,41,Nikolay Davydenko,15-15,,20,,,1,.62987012,154
,41,Nikolay Davydenko,15-30,,20,,,1,.64285713,84
,41,Nikolay Davydenko,15-40,,20,,,1,.55813956,43
,41,Nikolay Davydenko,30-0,,20,,,1,.65079367,126
,41,Nikolay Davydenko,30-15,,20,,,1,.66666669,141
,41,Nikolay Davydenko,30-30,,20,,,1,.58415842,101
,41,Nikolay Davydenko,30-40,,20,,,1,.57575756,66
,41,Nikolay Davydenko,40-0,,20,,,1,.51219511,82
,41,Nikolay Davydenko,40-15,,20,,,1,.65671641,134
,41,Nikolay Davydenko,40-30,,20,,,1,.63809526,105
,41,Nikolay Davydenko,40-40,,20,,,1,.67105263,76
,41,Nikolay Davydenko,40-50,,20,,,1,.64705884,34
,41,Nikolay Davydenko,50-40,,20,,,1,.60606062,66
,42,Renzo Olivo,0-0,,20,,,1,.63157892,19
,42,Renzo Olivo,0-15,,20,,,1,.71428573,7
,42,Renzo Olivo,0-30,,20,,,1,1,2
,42,Renzo Olivo,15-0,,20,,,1,.5,12
,42,Renzo Olivo,15-15,,20,,,1,.63636363,11
,42,Renzo Olivo,15-30,,20,,,1,.83333331,6
,42,Renzo Olivo,15-40,,20,,,1,1,1
,42,Renzo Olivo,30-0,,20,,,1,.83333331,6
,42,Renzo Olivo,30-15,,20,,,1,.75,8
,42,Renzo Olivo,30-30,,20,,,1,.2857143,7
,42,Renzo Olivo,30-40,,20,,,1,.66666669,6
,42,Renzo Olivo,40-0,,20,,,1,.60000002,5
,42,Renzo Olivo,40-15,,20,,,1,.5,8
,42,Renzo Olivo,40-30,,20,,,1,.66666669,6
,42,Renzo Olivo,40-40,,20,,,1,.33333334,6
,42,Renzo Olivo,40-50,,20,,,1,.5,4
,42,Renzo Olivo,50-40,,20,,,1,.25,4
,47,Thanasi Kokkinakis,0-0,,20,,,1,.63366336,101
,47,Thanasi Kokkinakis,0-15,,20,,,1,.7027027,37
,47,Thanasi Kokkinakis,0-30,,20,,,1,.54545456,11
,47,Thanasi Kokkinakis,0-40,,20,,,1,.40000001,5
,47,Thanasi Kokkinakis,15-0,,20,,,1,.734375,64
,47,Thanasi Kokkinakis,15-15,,20,,,1,.6511628,43
,47,Thanasi Kokkinakis,15-30,,20,,,1,.61904764,21
,47,Thanasi Kokkinakis,15-40,,20,,,1,.60000002,10
,47,Thanasi Kokkinakis,30-0,,20,,,1,.74468082,47
,47,Thanasi Kokkinakis,30-15,,20,,,1,.625,40
,47,Thanasi Kokkinakis,30-30,,20,,,1,.8214286,28
,47,Thanasi Kokkinakis,30-40,,20,,,1,.81818181,11
,47,Thanasi Kokkinakis,40-0,,20,,,1,.6857143,35
,47,Thanasi Kokkinakis,40-15,,20,,,1,.69444442,36
,47,Thanasi Kokkinakis,40-30,,20,,,1,.70588237,34
,47,Thanasi Kokkinakis,40-40,,20,,,1,.78947371,19
,47,Thanasi Kokkinakis,40-50,,20,,,1,.625,8
,47,Thanasi Kokkinakis,50-40,,20,,,1,.41176471,17
,49,Evgeny Donskoy,0-0,,20,,,1,.60799998,125
,49,Evgeny Donskoy,0-15,,20,,,1,.67346936,49
,49,Evgeny Donskoy,0-30,,20,,,1,.4375,16
,49,Evgeny Donskoy,0-40,,20,,,1,.44444445,9
,49,Evgeny Donskoy,15-0,,20,,,1,.67105263,76
,49,Evgeny Donskoy,15-15,,20,,,1,.7241379,58
,49,Evgeny Donskoy,15-30,,20,,,1,.65217394,23
,49,Evgeny Donskoy,15-40,,20,,,1,.83333331,12
,49,Evgeny Donskoy,30-0,,20,,,1,.66666669,51
,49,Evgeny Donskoy,30-15,,20,,,1,.57627118,59
,49,Evgeny Donskoy,30-30,,20,,,1,.69999999,40
,49,Evgeny Donskoy,30-40,,20,,,1,.68181819,22
,49,Evgeny Donskoy,40-0,,20,,,1,.7352941,34
,49,Evgeny Donskoy,40-15,,20,,,1,.79069769,43
,49,Evgeny Donskoy,40-30,,20,,,1,.5945946,37
,49,Evgeny Donskoy,40-40,,20,,,1,.69999999,30
,49,Evgeny Donskoy,40-50,,20,,,1,.69999999,10
,49,Evgeny Donskoy,50-40,,20,,,1,.66666669,27
,50,Benjamin Becker,0-0,,20,,,1,.71320754,265
,50,Benjamin Becker,0-15,,20,,,1,.65789473,76
,50,Benjamin Becker,0-30,,20,,,1,.5,26
,50,Benjamin Becker,0-40,,20,,,1,.53846157,13
,50,Benjamin Becker,15-0,,20,,,1,.65608466,189
,50,Benjamin Becker,15-15,,20,,,1,.65217394,115
,50,Benjamin Becker,15-30,,20,,,1,.64150941,53
,50,Benjamin Becker,15-40,,20,,,1,.65384614,26
,50,Benjamin Becker,30-0,,20,,,1,.64516127,124
,50,Benjamin Becker,30-15,,20,,,1,.64705884,119
,50,Benjamin Becker,30-30,,20,,,1,.69736844,76
,50,Benjamin Becker,30-40,,20,,,1,.64999998,40
,50,Benjamin Becker,40-0,,20,,,1,.72500002,80
,50,Benjamin Becker,40-15,,20,,,1,.71717173,99
,50,Benjamin Becker,40-30,,20,,,1,.64197528,81
,50,Benjamin Becker,40-40,,20,,,1,.58181816,55
,50,Benjamin Becker,40-50,,20,,,1,.63333333,30
,50,Benjamin Becker,50-40,,20,,,1,.43478259,46
,54,Dustin Brown,0-0,,20,,,1,.63207549,106
,54,Dustin Brown,0-15,,20,,,1,.56410259,39
,54,Dustin Brown,0-30,,20,,,1,.58823532,17
,54,Dustin Brown,0-40,,20,,,1,.5714286,7
,54,Dustin Brown,15-0,,20,,,1,.65671641,67
,54,Dustin Brown,15-15,,20,,,1,.73333335,45
,54,Dustin Brown,15-30,,20,,,1,.72727275,22
,54,Dustin Brown,15-40,,20,,,1,.80000001,10
,54,Dustin Brown,30-0,,20,,,1,.77272725,44
,54,Dustin Brown,30-15,,20,,,1,.67441863,43
,54,Dustin Brown,30-30,,20,,,1,.66666669,30
,54,Dustin Brown,30-40,,20,,,1,.72222221,18
,54,Dustin Brown,40-0,,20,,,1,.58823532,34
,54,Dustin Brown,40-15,,20,,,1,.67441863,43
,54,Dustin Brown,40-30,,20,,,1,.64705884,34
,54,Dustin Brown,40-40,,20,,,1,.68000001,25
,54,Dustin Brown,40-50,,20,,,1,.45454547,11
,54,Dustin Brown,50-40,,20,,,1,.55000001,20
,60,Marcos Giron,0-0,,20,,,1,.5625,16
,60,Marcos Giron,0-15,,20,,,1,.42857143,7
,60,Marcos Giron,0-30,,20,,,1,.75,4
,60,Marcos Giron,0-40,,20,,,1,1,1
,60,Marcos Giron,15-0,,20,,,1,.55555558,9
,60,Marcos Giron,15-15,,20,,,1,.85714287,7
,60,Marcos Giron,15-30,,20,,,1,.5,4
,60,Marcos Giron,15-40,,20,,,1,.66666669,3
,60,Marcos Giron,30-0,,20,,,1,.60000002,5
,60,Marcos Giron,30-15,,20,,,1,.5,8
,60,Marcos Giron,30-30,,20,,,1,.66666669,6
,60,Marcos Giron,30-40,,20,,,1,.75,4
,60,Marcos Giron,40-0,,20,,,1,.66666669,3
,60,Marcos Giron,40-15,,20,,,1,.80000001,5
,60,Marcos Giron,40-30,,20,,,1,.80000001,5
,60,Marcos Giron,40-40,,20,,,1,.5,4
,60,Marcos Giron,40-50,,20,,,1,1,2
,60,Marcos Giron,50-40,,20,,,1,1,4
,63,Guillermo Garcia Lopez,0-0,,20,,,1,.78571427,14
,63,Guillermo Garcia Lopez,0-15,,20,,,1,.66666669,3
,63,Guillermo Garcia Lopez,0-30,,20,,,1,1,1
,63,Guillermo Garcia Lopez,15-0,,20,,,1,.54545456,11
,63,Guillermo Garcia Lopez,15-15,,20,,,1,.2857143,7
,63,Guillermo Garcia Lopez,15-30,,20,,,1,.5,6
,63,Guillermo Garcia Lopez,15-40,,20,,,1,.66666669,3
,63,Guillermo Garcia Lopez,30-0,,20,,,1,.66666669,6
,63,Guillermo Garcia Lopez,30-15,,20,,,1,.75,4
,63,Guillermo Garcia Lopez,30-30,,20,,,1,.75,4
,63,Guillermo Garcia Lopez,30-40,,20,,,1,.66666669,3
,63,Guillermo Garcia Lopez,40-0,,20,,,1,1,4
,63,Guillermo Garcia Lopez,40-15,,20,,,1,.66666669,3
,63,Guillermo Garcia Lopez,40-30,,20,,,1,.75,4
,63,Guillermo Garcia Lopez,40-40,,20,,,1,.66666669,3
,63,Guillermo Garcia Lopez,40-50,,20,,,1,1,2
,63,Guillermo Garcia Lopez,50-40,,20,,,1,.33333334,3
,64,Facundo Arguello,0-0,,20,,,1,.68181819,22
,64,Facundo Arguello,0-15,,20,,,1,.2857143,7
,64,Facundo Arguello,0-30,,20,,,1,.2,5
,64,Facundo Arguello,0-40,,20,,,1,.5,4
,64,Facundo Arguello,15-0,,20,,,1,.73333335,15
,64,Facundo Arguello,15-15,,20,,,1,.83333331,6
,64,Facundo Arguello,15-30,,20,,,1,1,2
,64,Facundo Arguello,15-40,,20,,,1,.5,2
,64,Facundo Arguello,30-0,,20,,,1,.72727275,11
,64,Facundo Arguello,30-15,,20,,,1,.625,8
,64,Facundo Arguello,30-30,,20,,,1,1,5
,64,Facundo Arguello,30-40,,20,,,1,0,1
,64,Facundo Arguello,40-0,,20,,,1,.625,8
,64,Facundo Arguello,40-15,,20,,,1,.75,8
,64,Facundo Arguello,40-30,,20,,,1,.71428573,7
,64,Facundo Arguello,40-40,,20,,,1,1,2
,64,Facundo Arguello,40-50,,20,,,1,1,1
,64,Facundo Arguello,50-40,,20,,,1,0,2
,68,Alexander Zverev,0-0,,20,,,1,.58208954,67
,68,Alexander Zverev,0-15,,20,,,1,.60714287,28
,68,Alexander Zverev,0-30,,20,,,1,.63636363,11
,68,Alexander Zverev,0-40,,20,,,1,.5,4
,68,Alexander Zverev,15-0,,20,,,1,.58974361,39
,68,Alexander Zverev,15-15,,20,,,1,.75757575,33
,68,Alexander Zverev,15-30,,20,,,1,.40000001,15
,68,Alexander Zverev,15-40,,20,,,1,.81818181,11
,68,Alexander Zverev,30-0,,20,,,1,.69565219,23
,68,Alexander Zverev,30-15,,20,,,1,.65625,32
,68,Alexander Zverev,30-30,,20,,,1,.70588237,17
,68,Alexander Zverev,30-40,,20,,,1,.64285713,14
,68,Alexander Zverev,40-0,,20,,,1,.75,16
,68,Alexander Zverev,40-15,,20,,,1,.63999999,25
,68,Alexander Zverev,40-30,,20,,,1,.61904764,21
,68,Alexander Zverev,40-40,,20,,,1,.52941179,17
,68,Alexander Zverev,40-50,,20,,,1,.66666669,9
,68,Alexander Zverev,50-40,,20,,,1,.61538464,13
,74,Victor Estrella,0-0,,20,,,1,.62068963,29
,74,Victor Estrella,0-15,,20,,,1,.63636363,11
,74,Victor Estrella,0-30,,20,,,1,.75,4
,74,Victor Estrella,0-40,,20,,,1,0,1
,74,Victor Estrella,15-0,,20,,,1,.77777779,18
,74,Victor Estrella,15-15,,20,,,1,.81818181,11
,74,Victor Estrella,15-30,,20,,,1,.60000002,5
,74,Victor Estrella,15-40,,20,,,1,1,2
,74,Victor Estrella,30-0,,20,,,1,.85714287,14
,74,Victor Estrella,30-15,,20,,,1,.72727275,11
,74,Victor Estrella,30-30,,20,,,1,.66666669,6
,74,Victor Estrella,30-40,,20,,,1,.25,4
,74,Victor Estrella,40-0,,20,,,1,.91666669,12
,74,Victor Estrella,40-15,,20,,,1,.8888889,9
,74,Victor Estrella,40-30,,20,,,1,.60000002,5
,74,Victor Estrella,40-40,,20,,,1,1,3
,74,Victor Estrella,50-40,,20,,,1,.66666669,3
,81,Ryan Sweeting,0-0,,20,,,1,.76056337,71
,81,Ryan Sweeting,0-15,,20,,,1,.88235295,17
,81,Ryan Sweeting,0-30,,20,,,1,1,2
,81,Ryan Sweeting,15-0,,20,,,1,.5925926,54
,81,Ryan Sweeting,15-15,,20,,,1,.67567569,37
,81,Ryan Sweeting,15-30,,20,,,1,.71428573,14
,81,Ryan Sweeting,15-40,,20,,,1,1,4
,81,Ryan Sweeting,30-0,,20,,,1,.75,32
,81,Ryan Sweeting,30-15,,20,,,1,.63636363,33
,81,Ryan Sweeting,30-30,,20,,,1,.68181819,22
,81,Ryan Sweeting,30-40,,20,,,1,.81818181,11
,81,Ryan Sweeting,40-0,,20,,,1,.66666669,24
,81,Ryan Sweeting,40-15,,20,,,1,.7241379,29
,81,Ryan Sweeting,40-30,,20,,,1,.69565219,23
,81,Ryan Sweeting,40-40,,20,,,1,.6875,16
,81,Ryan Sweeting,40-50,,20,,,1,.60000002,5
,81,Ryan Sweeting,50-40,,20,,,1,1,14
,86,Daniel Smethurst,0-0,,20,,,1,.75,16
,86,Daniel Smethurst,0-15,,20,,,1,.75,4
,86,Daniel Smethurst,0-30,,20,,,1,0,1
,86,Daniel Smethurst,0-40,,20,,,1,1,1
,86,Daniel Smethurst,15-0,,20,,,1,.5,12
,86,Daniel Smethurst,15-15,,20,,,1,.77777779,9
,86,Daniel Smethurst,15-30,,20,,,1,0,2
,86,Daniel Smethurst,15-40,,20,,,1,1,3
,86,Daniel Smethurst,30-0,,20,,,1,1,6
,86,Daniel Smethurst,30-15,,20,,,1,.85714287,7
,86,Daniel Smethurst,30-30,,20,,,1,1,1
,86,Daniel Smethurst,30-40,,20,,,1,.66666669,3
,86,Daniel Smethurst,40-0,,20,,,1,.66666669,6
,86,Daniel Smethurst,40-15,,20,,,1,.625,8
,86,Daniel Smethurst,40-30,,20,,,1,.75,4
,86,Daniel Smethurst,40-40,,20,,,1,.66666669,3
,86,Daniel Smethurst,40-50,,20,,,1,1,1
,86,Daniel Smethurst,50-40,,20,,,1,1,3
,87,Joao Souza,0-0,,20,,,1,.81818181,22
,87,Joao Souza,0-15,,20,,,1,.75,4
,87,Joao Souza,0-30,,20,,,1,0,1
,87,Joao Souza,0-40,,20,,,1,0,1
,87,Joao Souza,15-0,,20,,,1,.72222221,18
,87,Joao Souza,15-15,,20,,,1,.5,8
,87,Joao Souza,15-30,,20,,,1,.75,4
,87,Joao Souza,15-40,,20,,,1,1,1
,87,Joao Souza,30-0,,20,,,1,.76923078,13
,87,Joao Souza,30-15,,20,,,1,.85714287,7
,87,Joao Souza,30-30,,20,,,1,.5,4
,87,Joao Souza,30-40,,20,,,1,0,3
,87,Joao Souza,40-0,,20,,,1,.80000001,10
,87,Joao Souza,40-15,,20,,,1,.75,8
,87,Joao Souza,40-30,,20,,,1,1,4
,90,Bastian Knittel,0-0,,20,,,1,.69230771,13
,90,Bastian Knittel,0-15,,20,,,1,1,4
,90,Bastian Knittel,15-0,,20,,,1,.44444445,9
,90,Bastian Knittel,15-15,,20,,,1,.8888889,9
,90,Bastian Knittel,15-30,,20,,,1,1,1
,90,Bastian Knittel,30-0,,20,,,1,1,4
,90,Bastian Knittel,30-15,,20,,,1,.875,8
,90,Bastian Knittel,30-30,,20,,,1,1,2
,90,Bastian Knittel,40-0,,20,,,1,.5,4
,90,Bastian Knittel,40-15,,20,,,1,.8888889,9
,90,Bastian Knittel,40-30,,20,,,1,0,3
,90,Bastian Knittel,40-40,,20,,,1,1,3
,90,Bastian Knittel,40-50,,20,,,1,0,1
,90,Bastian Knittel,50-40,,20,,,1,.66666669,3
,93,Rui Machado,0-0,,20,,,1,.89999998,10
,93,Rui Machado,0-15,,20,,,1,1,1
,93,Rui Machado,15-0,,20,,,1,.77777779,9
,93,Rui Machado,15-15,,20,,,1,.66666669,3
,93,Rui Machado,15-30,,20,,,1,0,1
,93,Rui Machado,15-40,,20,,,1,0,1
,93,Rui Machado,30-0,,20,,,1,.5714286,7
,93,Rui Machado,30-15,,20,,,1,.60000002,5
,93,Rui Machado,30-30,,20,,,1,1,2
,93,Rui Machado,40-0,,20,,,1,.5,4
,93,Rui Machado,40-15,,20,,,1,.60000002,5
,93,Rui Machado,40-30,,20,,,1,.75,4
,93,Rui Machado,40-40,,20,,,1,1,1
,93,Rui Machado,40-50,,20,,,1,0,1
,93,Rui Machado,50-40,,20,,,1,0,1
,95,Kenny De Schepper,0-0,,20,,,1,.625,32
,95,Kenny De Schepper,0-15,,20,,,1,.75,12
,95,Kenny De Schepper,0-30,,20,,,1,.66666669,3
,95,Kenny De Schepper,0-40,,20,,,1,0,1
,95,Kenny De Schepper,15-0,,20,,,1,.69999999,20
,95,Kenny De Schepper,15-15,,20,,,1,.60000002,15
,95,Kenny De Schepper,15-30,,20,,,1,.5,8
,95,Kenny De Schepper,15-40,,20,,,1,.5,4
,95,Kenny De Schepper,30-0,,20,,,1,.71428573,14
,95,Kenny De Schepper,30-15,,20,,,1,.69230771,13
,95,Kenny De Schepper,30-30,,20,,,1,.875,8
,95,Kenny De Schepper,30-40,,20,,,1,1,3
,95,Kenny De Schepper,40-0,,20,,,1,.69999999,10
,95,Kenny De Schepper,40-15,,20,,,1,.75,12
,95,Kenny De Schepper,40-30,,20,,,1,.69999999,10
,95,Kenny De Schepper,40-40,,20,,,1,.66666669,6
,95,Kenny De Schepper,40-50,,20,,,1,.5,2
,95,Kenny De Schepper,50-40,,20,,,1,1,5
,96,Alejandro Falla,0-0,,20,,,1,.66415095,265
,96,Alejandro Falla,0-15,,20,,,1,.60674155,89
,96,Alejandro Falla,0-30,,20,,,1,.45714286,35
,96,Alejandro Falla,0-40,,20,,,1,.63157892,19
,96,Alejandro Falla,15-0,,20,,,1,.6875,176
,96,Alejandro Falla,15-15,,20,,,1,.66055048,109
,96,Alejandro Falla,15-30,,20,,,1,.56603771,53
,96,Alejandro Falla,15-40,,20,,,1,.51428574,35
,96,Alejandro Falla,30-0,,20,,,1,.66942149,121
,96,Alejandro Falla,30-15,,20,,,1,.6160714,112
,96,Alejandro Falla,30-30,,20,,,1,.60273975,73
,96,Alejandro Falla,30-40,,20,,,1,.57446808,47
,96,Alejandro Falla,40-0,,20,,,1,.62962961,81
,96,Alejandro Falla,40-15,,20,,,1,.65656567,99
,96,Alejandro Falla,40-30,,20,,,1,.6025641,78
,96,Alejandro Falla,40-40,,20,,,1,.68965518,58
,96,Alejandro Falla,40-50,,20,,,1,.47826087,23
,96,Alejandro Falla,50-40,,20,,,1,.59574467,47
,99,Marco Chiudinelli,0-0,,20,,,1,.61538464,39
,99,Marco Chiudinelli,0-15,,20,,,1,.66666669,15
,99,Marco Chiudinelli,0-30,,20,,,1,.60000002,5
,99,Marco Chiudinelli,0-40,,20,,,1,.5,2
,99,Marco Chiudinelli,15-0,,20,,,1,.54166669,24
,99,Marco Chiudinelli,15-15,,20,,,1,.80952382,21
,99,Marco Chiudinelli,15-30,,20,,,1,.5714286,7
,99,Marco Chiudinelli,15-40,,20,,,1,.5,4
,99,Marco Chiudinelli,30-0,,20,,,1,.69230771,13
,99,Marco Chiudinelli,30-15,,20,,,1,.76190478,21
,99,Marco Chiudinelli,30-30,,20,,,1,.8888889,9
,99,Marco Chiudinelli,30-40,,20,,,1,1,3
,99,Marco Chiudinelli,40-0,,20,,,1,.66666669,9
,99,Marco Chiudinelli,40-15,,20,,,1,.63157892,19
,99,Marco Chiudinelli,40-30,,20,,,1,.66666669,15
,99,Marco Chiudinelli,40-40,,20,,,1,.75,8
,99,Marco Chiudinelli,40-50,,20,,,1,1,2
,99,Marco Chiudinelli,50-40,,20,,,1,.85714287,7
,104,Juan Carlos Ferrero,0-0,,20,,,1,.54000002,50
,104,Juan Carlos Ferrero,0-15,,20,,,1,.73913044,23
,104,Juan Carlos Ferrero,0-30,,20,,,1,.33333334,6
,104,Juan Carlos Ferrero,0-40,,20,,,1,.75,4
,104,Juan Carlos Ferrero,15-0,,20,,,1,.74074072,27
,104,Juan Carlos Ferrero,15-15,,20,,,1,.54166669,24
,104,Juan Carlos Ferrero,15-30,,20,,,1,.46153846,13
,104,Juan Carlos Ferrero,15-40,,20,,,1,.69999999,10
,104,Juan Carlos Ferrero,30-0,,20,,,1,.55000001,20
,104,Juan Carlos Ferrero,30-15,,20,,,1,.59090906,22
,104,Juan Carlos Ferrero,30-30,,20,,,1,.40000001,15
,104,Juan Carlos Ferrero,30-40,,20,,,1,.5,16
,104,Juan Carlos Ferrero,40-0,,20,,,1,.63636363,11
,104,Juan Carlos Ferrero,40-15,,20,,,1,.7647059,17
,104,Juan Carlos Ferrero,40-30,,20,,,1,.69999999,10
,104,Juan Carlos Ferrero,40-40,,20,,,1,.36363637,11
,104,Juan Carlos Ferrero,40-50,,20,,,1,.69999999,10
,104,Juan Carlos Ferrero,50-40,,20,,,1,.625,8
,120,Tobias Kamke,0-0,,20,,,1,.63333333,150
,120,Tobias Kamke,0-15,,20,,,1,.69090909,55
,120,Tobias Kamke,0-30,,20,,,1,.58823532,17
,120,Tobias Kamke,0-40,,20,,,1,.71428573,7
,120,Tobias Kamke,15-0,,20,,,1,.62105262,95
,120,Tobias Kamke,15-15,,20,,,1,.66216218,74
,120,Tobias Kamke,15-30,,20,,,1,.54285717,35
,120,Tobias Kamke,15-40,,20,,,1,.76190478,21
,120,Tobias Kamke,30-0,,20,,,1,.72881359,59
,120,Tobias Kamke,30-15,,20,,,1,.64615387,65
,120,Tobias Kamke,30-30,,20,,,1,.69047618,42
,120,Tobias Kamke,30-40,,20,,,1,.68965518,29
,120,Tobias Kamke,40-0,,20,,,1,.58139533,43
,120,Tobias Kamke,40-15,,20,,,1,.60000002,60
,120,Tobias Kamke,40-30,,20,,,1,.66037738,53
,120,Tobias Kamke,40-40,,20,,,1,.55263156,38
,120,Tobias Kamke,40-50,,20,,,1,.68421054,19
,120,Tobias Kamke,50-40,,20,,,1,.67741936,31
,129,Kyle Edmund,0-0,,20,,,1,.75,12
,129,Kyle Edmund,0-15,,20,,,1,1,3
,129,Kyle Edmund,15-0,,20,,,1,.55555558,9
,129,Kyle Edmund,15-15,,20,,,1,.5714286,7
,129,Kyle Edmund,15-30,,20,,,1,.33333334,3
,129,Kyle Edmund,15-40,,20,,,1,.5,2
,129,Kyle Edmund,30-0,,20,,,1,.80000001,5
,129,Kyle Edmund,30-15,,20,,,1,.2,5
,129,Kyle Edmund,30-30,,20,,,1,.80000001,5
,129,Kyle Edmund,30-40,,20,,,1,1,2
,129,Kyle Edmund,40-0,,20,,,1,.25,4
,129,Kyle Edmund,40-15,,20,,,1,.5,4
,129,Kyle Edmund,40-30,,20,,,1,.33333334,6
,129,Kyle Edmund,40-40,,20,,,1,.5,6
,129,Kyle Edmund,40-50,,20,,,1,.75,4
,129,Kyle Edmund,50-40,,20,,,1,.40000001,5
,133,Tim Smyczek,0-0,,20,,,1,.6328125,128
,133,Tim Smyczek,0-15,,20,,,1,.61702126,47
,133,Tim Smyczek,0-30,,20,,,1,.44444445,18
,133,Tim Smyczek,0-40,,20,,,1,.69999999,10
,133,Tim Smyczek,15-0,,20,,,1,.61728394,81
,133,Tim Smyczek,15-15,,20,,,1,.78333336,60
,133,Tim Smyczek,15-30,,20,,,1,.66666669,21
,133,Tim Smyczek,15-40,,20,,,1,.85714287,14
,133,Tim Smyczek,30-0,,20,,,1,.75999999,50
,133,Tim Smyczek,30-15,,20,,,1,.57627118,59
,133,Tim Smyczek,30-30,,20,,,1,.76923078,39
,133,Tim Smyczek,30-40,,20,,,1,.52380955,21
,133,Tim Smyczek,40-0,,20,,,1,.63157892,38
,133,Tim Smyczek,40-15,,20,,,1,.6875,48
,133,Tim Smyczek,40-30,,20,,,1,.73333335,45
,133,Tim Smyczek,40-40,,20,,,1,.65217394,23
,133,Tim Smyczek,40-50,,20,,,1,.66666669,12
,133,Tim Smyczek,50-40,,20,,,1,.63157892,19
,134,Eduardo Schwank,0-0,,20,,,1,.58333331,12
,134,Eduardo Schwank,0-15,,20,,,1,.60000002,5
,134,Eduardo Schwank,0-30,,20,,,1,1,2
,134,Eduardo Schwank,15-0,,20,,,1,.5714286,7
,134,Eduardo Schwank,15-15,,20,,,1,.5,6
,134,Eduardo Schwank,15-30,,20,,,1,1,5
,134,Eduardo Schwank,30-0,,20,,,1,.75,4
,134,Eduardo Schwank,30-15,,20,,,1,.75,4
,134,Eduardo Schwank,30-30,,20,,,1,.66666669,6
,134,Eduardo Schwank,30-40,,20,,,1,.5,2
,134,Eduardo Schwank,40-0,,20,,,1,.33333334,3
,134,Eduardo Schwank,40-15,,20,,,1,.80000001,5
,134,Eduardo Schwank,40-30,,20,,,1,.80000001,5
,134,Eduardo Schwank,40-40,,20,,,1,.5,2
,134,Eduardo Schwank,40-50,,20,,,1,1,1
,134,Eduardo Schwank,50-40,,20,,,1,.5,2
,141,Michael Yani,0-0,,20,,,1,.63636363,11
,141,Michael Yani,0-15,,20,,,1,.75,4
,141,Michael Yani,0-30,,20,,,1,1,1
,141,Michael Yani,15-0,,20,,,1,.85714287,7
,141,Michael Yani,15-15,,20,,,1,.75,4
,141,Michael Yani,15-30,,20,,,1,.5,2
,141,Michael Yani,15-40,,20,,,1,1,1
